customer_id,split,suspicious_activity_confirmed,total_transactions,cash_transaction_count,cash_volume,total_volume,cash_transaction_ratio,cash_volume_ratio,structuring_count,avg_transaction_amount,std_transaction_amount,max_transaction_amount,monthly_transaction_count,avg_monthly_count,volume_change_ratio,count_change_ratio,num_unique_counterparties,total_counterparty_transactions,top_counterparty_share,one_time_counterparty_count,num_international_transactions,num_high_risk_country_transactions,num_unique_countries,avg_corruption_index,high_risk_country_ratio,total_annual_inflow,income_to_inflow_ratio,declined_count,declined_volume,avg_declined_amount,decline_rate,pep_status,sanctions_screening_flag,age,kyc_risk_score,is_SME,is_corporate,is_personal,is_sole_trader,high_risk_nationality,high_risk_residency,avg_balance,avg_inflow,avg_outflow,has_business_account,num_accounts,avg_monthly_transaction_count,avg_monthly_volume,max_single_transaction_6m,pct_international_transactions,pct_cash_transactions,num_unique_counterparties_6m,transaction_time_entropy,geographic_spread_score,dormancy_periods_count,volume_deviation_ratio,count_deviation_ratio
CUST_0133,test,,42,0,0.0,606465.63,0.0,0.0,0,14439.657857142858,16481.785355249143,40413.01,42,3.5,-0.0011151212658537452,0.1,6,30,0.4,2,1.0,0.0,1.0,41.0,0.0,472501.6,1.003188110403397,0.0,0.0,0.0,0.0,False,False,42.0,0,False,False,True,False,False,False,22716.91,13114.103333333333,3722.763333333334,False,3,3.7,40485.4188,44844.6294,0.0,0.0,5.529,2.3761,0.0,0,-0.19937070680949423,0.11
CUST_0134,test,,51,0,0.0,359896.17000000004,0.0,0.0,0,7056.787647058824,8230.756741063264,21000.19,51,4.25,0.041929676419069764,0.3181818181818182,9,45,0.26666666666666666,5,0.0,0.0,0.0,0.0,0.0,246648.01,1.00263418699187,1.0,20294.39,20294.39,0.019230769230769232,False,False,81.0,0,False,False,True,False,False,False,27610.31,20656.91,9950.29,False,1,4.8,34571.8749,19051.3992,0.0,0.0,7.3479,1.8166,0.0,0,0.17689505827901805,0.3090909090909091
CUST_0135,val,0.0,79,3,5200.0,872071.06,0.0379746835443038,0.005962816837426069,0,11038.87417721519,20160.840273157788,71848.55,79,6.583333333333333,-0.2885760277887486,-0.24444444444444444,13,61,0.19672131147540983,5,0.0,0.0,0.0,0.0,0.0,613333.89,0.9989151302931596,1.0,312.17,312.17,0.0125,False,False,44.0,0,False,False,True,False,False,False,48921.34,25427.92,4781.44,False,2,5.7,63025.7801,60628.4614,0.0,0.0,8.7257,2.0155,0.0,0,-0.25787815320608265,-0.23999999999999996
CUST_0136,train,0.0,68,0,0.0,296558.85,0.0,0.0,0,4361.159558823529,5628.72921525516,14591.92,68,5.666666666666667,-0.0021219115919351205,-0.05714285714285714,9,47,0.2553191489361702,3,1.0,0.0,1.0,67.0,0.0,172080.68,1.0004690697674419,1.0,425.59,425.59,0.014492753623188406,False,False,30.0,0,False,False,True,False,False,False,6127.86,7166.245,5177.25,False,2,5.5,21654.234,13504.4759,0.0291,0.0,8.4362,2.672,0.895,0,-0.12470958874042865,-0.05714285714285709
CUST_0137,train,0.0,41,0,0.0,138975.57000000004,0.0,0.0,0,3389.648048780489,2536.3270077340376,6018.0,41,3.4166666666666665,-0.02352518037792004,-0.21739130434782608,7,32,0.375,3,0.0,0.0,0.0,0.0,0.0,58848.77,0.9974367796610168,1.0,828.02,828.02,0.023809523809523808,False,False,24.0,0,False,False,True,False,False,False,739.15,2463.84,3257.885,False,2,3.0,9888.5521,7081.6729,0.0,0.0,3.9112,2.693,0.0,0,-0.15620532897237793,-0.2173913043478261
CUST_0138,test,,65,0,0.0,12025608.93,0.0,0.0,0,185009.36815384615,320642.2504005971,1335100.09,65,5.416666666666667,-0.008008168618127212,-0.08823529411764706,20,61,0.19672131147540983,6,6.0,1.0,5.0,73.33333333333333,0.16666666666666666,12003227.82,1.111512901194555,1.0,368280.9,368280.9,0.015151515151515152,False,False,-1.0,0,False,True,False,False,False,False,761797.7133333334,331907.27,794.5033333333334,True,3,5.2,1160105.5533,1364295.9104,0.072,0.0,12.2686,2.8928,2.1861,0,0.15299980192238696,-0.0823529411764706
CUST_0139,test,,53,0,0.0,403124.99000000005,0.0,0.0,0,7606.131886792454,9825.541841023334,25399.65,53,4.416666666666667,-0.16122024460868611,0.20833333333333334,10,43,0.2558139534883721,4,0.0,0.0,0.0,0.0,0.0,273051.37,0.9162797651006711,3.0,1040.91,346.97,0.05357142857142857,False,False,34.0,0,False,False,True,False,False,False,13570.96,10283.555,5040.605,False,2,4.8,36832.9829,24313.5382,0.0,0.0,9.2294,2.48,0.0,0,0.008040855326698288,0.19999999999999996
CUST_0140,test,,34,0,0.0,180049.77000000002,0.0,0.0,0,5295.581470588236,4712.638491632791,11672.58,34,2.8333333333333335,-0.3279054502458135,-0.21052631578947367,5,26,0.38461538461538464,2,0.0,0.0,0.0,0.0,0.0,114165.26000000001,0.8333230656934307,0.0,0.0,0.0,0.0,False,False,27.0,0,False,False,True,False,False,False,6247.125,5660.41,3385.91,False,2,3.8,20373.9236,12055.3502,0.0,0.0,3.6178,2.4533,0.0,2,0.1352569883983143,0.2
CUST_0141,val,0.0,50,3,4500.0,179518.46000000002,0.06,0.025067059955839636,0,3590.3692000000005,3253.612032767074,7348.68,50,4.166666666666667,-0.007462091840891318,0.08333333333333333,8,33,0.36363636363636365,3,0.0,0.0,0.0,0.0,0.0,86142.0,1.0016511627906977,0.0,0.0,0.0,0.0,False,False,22.0,0,False,False,True,False,False,False,1078.29,3594.3,3857.625,False,2,4.3,16630.8163,7321.5536,0.0,0.0363,5.8381,2.2599,0.0,0,0.10754733261572332,0.07499999999999996
CUST_0142,test,,74,2,4000.0,1261202.47,0.02702702702702703,0.003171576408346235,0,17043.276621621622,27780.4851374605,77696.58,74,6.166666666666667,0.006786543551964181,0.17647058823529413,9,49,0.24489795918367346,2,2.0,0.0,2.0,63.5,0.0,908502.33,1.0005532268722466,1.0,415.99,415.99,0.013333333333333334,False,False,45.0,0,False,False,True,False,False,False,57499.965,37896.65,14831.165,False,2,6.7,95809.3697,77469.0024,0.02,0.0473,5.9229,2.8876,0.9969,0,-0.08530648281958118,0.18235294117647055
CUST_0143,test,,43,2,2200.0,352793.41,0.046511627906976744,0.006235944146462374,0,8204.497906976743,8226.970592462088,20528.67,43,3.5833333333333335,-0.017002219054187976,-0.13043478260869565,7,31,0.3870967741935484,4,0.0,0.0,0.0,0.0,0.0,242725.0,1.002995867768595,0.0,0.0,0.0,0.0,False,False,73.0,0,False,False,True,False,False,False,28807.72,20256.39,8890.99,False,1,3.3,30580.563,17829.4807,0.0,0.0623,4.2713,2.3708,0.0,0,0.03133199515955131,-0.13913043478260878
CUST_0144,val,0.0,46,0,0.0,247827.85,0.0,0.0,0,5387.561956521739,5745.954404824172,14503.88,46,3.8333333333333335,-0.1712246119897217,0.09090909090909091,7,32,0.34375,2,1.0,1.0,1.0,36.0,1.0,155377.07,0.9139827647058824,4.0,1028.48,257.12,0.08,False,False,23.0,1,False,False,True,False,True,False,13198.9,11775.88,6942.81,False,1,4.0,18100.868,15597.4635,0.0,0.0,3.6155,2.9887,0.0,0,-0.19857864481277232,0.09090909090909095
CUST_0145,test,,47,0,0.0,647394.0499999999,0.0,0.0,0,13774.341489361701,19649.32116446033,72966.52,47,3.9166666666666665,0.10261242413726403,0.23809523809523808,7,32,0.34375,3,0.0,0.0,0.0,0.0,0.0,476482.64,0.911056673040153,2.0,8212.35,4106.175,0.04081632653061224,False,False,49.0,0,False,False,True,False,False,False,22150.48,18309.965,9981.22,False,2,4.3,57112.0899,73137.0912,0.0,0.0,5.9767,2.6285,0.0,0,0.1129350644373486,0.2285714285714285
CUST_0146,train,0.0,68,0,0.0,524850.64,0.0,0.0,0,7718.391764705882,11256.691421159496,30446.25,68,5.666666666666667,0.02026194972804556,0.06060606060606061,8,56,0.21428571428571427,2,2.0,0.0,2.0,52.0,0.0,355633.5,1.0017845070422535,0.0,0.0,0.0,0.0,False,False,58.0,0,False,False,True,False,False,False,39771.26,29796.21,14380.01,False,1,5.8,50487.4082,28037.4093,0.0273,0.0,8.5335,2.5062,0.8835,0,0.16602075280138026,0.054545454545454515
CUST_0147,test,,42,0,0.0,373214.65,0.0,0.0,0,8886.063095238096,13361.45179656369,30525.65,42,3.5,0.01762492700452548,0.0,8,32,0.375,4,1.0,0.0,1.0,61.0,0.0,356904.6,0.996940223463687,1.0,371.0,371.0,0.023255813953488372,False,False,70.0,0,False,False,True,False,False,False,64766.59,29654.05,1718.86,False,1,3.5,32771.1319,26906.8409,0.0532,0.0,5.3123,3.0409,1.1213,0,0.06297841107137421,0.0
CUST_0148,test,,51,0,0.0,257261.52999999997,0.0,0.0,0,5044.3437254901955,6587.5751381958335,16661.33,51,4.25,0.008550615978664506,0.125,8,42,0.2857142857142857,4,0.0,0.0,0.0,0.0,0.0,197082.24,1.0055216326530612,3.0,796.8699999999999,265.6233333333333,0.05555555555555555,False,False,20.0,0,False,False,True,False,False,False,13945.04,8249.945,2514.92,False,2,4.5,24161.8856,14477.0665,0.0,0.0,5.6017,2.1201,0.0,0,0.1318529483615998,0.125
CUST_0149,test,,60,0,0.0,759150.7199999999,0.0,0.0,0,12652.511999999997,19407.596535198623,51134.01,60,5.0,0.0010613272326175256,0.0,7,41,0.2926829268292683,3,0.0,0.0,0.0,0.0,0.0,601511.2,0.9958794701986754,0.0,0.0,0.0,0.0,False,False,61.0,0,False,False,True,False,False,False,44632.66,25099.715,6548.34,False,2,5.0,62374.6002,51028.9004,0.0,0.0,6.0762,2.532,0.0,0,-0.013512887703122537,0.0
CUST_0150,train,0.0,61,1,2000.0,16860581.139999997,0.01639344262295082,0.00011861987338355767,0,276402.9695081967,476278.2456871021,1973321.83,61,5.083333333333333,-0.05469336233637096,0.25925925925925924,25,52,0.23076923076923078,13,4.0,1.0,4.0,61.0,0.25,16807421.29,1.1213170518380144,0.0,0.0,0.0,0.0,False,False,-1.0,1,False,True,False,False,False,False,778371.725,339800.95,1585.23,True,4,5.7,1383841.4798,1486249.4435,0.0,0.0302,14.977,3.0731,0.0,0,-0.042027320253138316,0.2666666666666667
CUST_0151,val,0.0,63,3,6200.0,717724.41,0.047619047619047616,0.008638413175887386,0,11392.450952380952,21051.463039270606,78367.41,63,5.25,0.1215235148118657,-0.14705882352941177,10,45,0.26666666666666666,6,0.0,0.0,0.0,0.0,0.0,618361.07,1.0698288408304497,0.0,0.0,0.0,0.0,False,False,43.0,0,False,False,True,False,False,False,26889.343333333334,16057.426666666666,5021.366666666667,False,3,4.8,69693.3761,82797.4479,0.0,0.0764,7.2788,2.8855,0.0,0,0.2360410276928767,-0.1529411764705883
CUST_0152,train,0.0,44,4,1400.0,802060.2999999999,0.09090909090909091,0.0017455046709081601,0,18228.64318181818,21983.723254391392,60094.88,44,3.6666666666666665,-0.09070824946987234,-0.3076923076923077,7,29,0.41379310344827586,5,0.0,0.0,0.0,0.0,0.0,564850.28,0.9979686925795054,0.0,0.0,0.0,0.0,False,False,48.0,0,False,False,True,False,False,False,76294.58,47353.6,16309.35,False,1,3.0,61736.6893,48436.0069,0.0,0.0544,2.6349,1.9593,0.0,0,-0.11822077527937781,-0.30769230769230765
CUST_0153,test,,35,10,14700.0,251790.05000000005,0.2857142857142857,0.05838197339410353,0,7194.00142857143,8862.126175029445,19808.04,35,2.9166666666666665,-0.04399666580696474,-0.15789473684210525,5,19,0.631578947368421,1,0.0,0.0,0.0,0.0,0.0,230949.97,1.004130304347826,0.0,0.0,0.0,0.0,False,False,79.0,0,False,False,True,False,False,False,20807.325,9608.805,646.465,False,2,2.7,23029.8656,21528.3194,0.0,0.2495,3.9058,2.8827,0.0,0,0.07342988095719016,-0.14736842105263148
CUST_0154,test,,41,4,5400.0,535017.07,0.0975609756097561,0.010093135906859944,0,13049.196829268292,20979.742711551353,48822.84,41,3.4166666666666665,0.18937967849882917,0.4117647058823529,6,29,0.3793103448275862,2,0.0,0.0,0.0,0.0,0.0,519804.57,0.9119378421052632,0.0,0.0,0.0,0.0,False,False,29.0,0,False,False,True,False,False,False,34868.48,15619.226666666667,527.8733333333333,False,3,4.0,49741.3489,54580.4271,0.0,0.1228,5.0137,2.1975,0.0,1,0.2212997068984742,0.41176470588235287
CUST_0155,test,,54,3,7000.0,774954.0,0.05555555555555555,0.009032794204559238,0,14351.0,20228.47930705823,70637.5,54,4.5,-0.32237058301580596,0.5714285714285714,18,38,0.3157894736842105,11,2.0,0.0,1.0,71.0,0.0,612650.4,1.1781738461538462,3.0,1186.0800000000002,395.36000000000007,0.05263157894736842,False,False,38.0,1,True,False,False,False,False,False,38586.72,21106.215,4978.785,True,2,5.5,44083.858,80766.1219,0.029,0.087,12.4005,3.2486,0.7428,0,-0.4274005141340983,0.5714285714285714
CUST_0156,train,0.0,58,2,2500.0,335014.53,0.034482758620689655,0.007462362901095663,0,5776.112586206897,7647.763047243122,20704.79,58,4.833333333333333,0.017025910494172878,0.07142857142857142,8,44,0.2727272727272727,2,0.0,0.0,0.0,0.0,0.0,237757.9,0.9948029288702929,0.0,0.0,0.0,0.0,False,False,33.0,0,False,False,True,False,False,False,29565.35,19970.33,8183.2,False,1,5.0,31595.4108,18978.1367,0.0,0.0646,5.0989,2.536,0.0,0,0.14136116250792025,0.07142857142857136
CUST_0157,train,0.0,48,4,16200.0,2722212.74,0.08333333333333333,0.0059510411372183936,1,56712.76541666667,95269.10965251368,349108.93,48,4.0,-0.07697578016654,-0.2857142857142857,18,38,0.3157894736842105,11,2.0,0.0,2.0,75.0,0.0,2705918.25,1.139334,2.0,672.65,336.325,0.04,False,False,56.0,0,True,False,False,False,False,False,249113.235,108577.625,307.65,True,2,3.3,216567.437,373395.174,0.0928,0.0,7.9501,2.8163,1.9536,0,-0.08207520934989741,-0.2928571428571429
CUST_0158,train,0.0,39,2,4000.0,1388973.0299999996,0.05128205128205128,0.0028798255355613357,0,35614.69307692307,62387.96131435726,211304.96,39,3.25,0.16191455960213746,0.16666666666666666,16,30,0.3333333333333333,10,5.0,0.0,4.0,72.8,0.0,1334349.6300000001,0.7695211245674741,0.0,0.0,0.0,0.0,False,False,35.0,0,True,False,False,False,False,False,93113.03666666667,40943.58666666666,528.6033333333334,True,3,3.5,140581.172,172161.8463,0.0425,0.0465,11.7254,3.3869,0.9287,0,0.3128742286064359,0.16666666666666666
CUST_0159,test,,58,0,0.0,8681294.94,0.0,0.0,0,149677.49896551724,223430.01542664363,1014620.08,58,4.833333333333333,-0.02331936674477411,-0.12903225806451613,25,57,0.21052631578947367,11,12.0,6.0,6.0,56.25,0.5,8566591.3,1.160470238417773,0.0,0.0,0.0,0.0,False,False,-1.0,1,False,True,False,False,False,False,531586.8666666667,234463.09,3839.1200000000003,True,3,4.5,723342.3817,1069093.1582,0.2913,0.0,14.382,2.8216,5.4696,0,-0.011794746981076965,-0.12903225806451618
CUST_0160,train,0.0,54,2,4000.0,556028.04,0.037037037037037035,0.007193881804953577,0,10296.815555555557,12606.535139480375,32627.01,54,4.5,0.02729853159890402,0.0,5,42,0.2857142857142857,0,0.0,0.0,0.0,0.0,0.0,376759.79,0.9993628381962865,0.0,0.0,0.0,0.0,False,False,61.0,0,False,False,True,False,False,False,21509.035,15922.94,7556.86,False,2,4.5,47589.8327,32043.0217,0.0,0.0722,5.8944,2.0875,0.0,0,0.04108560372330326,0.0
CUST_0161,test,,90,4,6500.0,1294830.06,0.044444444444444446,0.005019963778103823,0,14387.000666666667,28720.905165584463,86612.35,90,7.5,-0.020542312952699742,-0.0851063829787234,11,58,0.20689655172413793,4,1.0,0.0,1.0,73.0,0.0,1021173.13,0.9982142033235581,2.0,705.75,352.875,0.021739130434782608,False,False,46.0,0,False,False,True,False,False,False,30111.55,16935.962,4420.582,False,5,7.2,119829.0903,86513.7302,0.0242,0.0,6.3899,3.0556,1.1632,0,0.09912468633707844,-0.08085106382978717
CUST_0162,train,0.0,47,3,3500.0,924378.6799999998,0.06382978723404255,0.00378632704942957,0,19667.6314893617,26039.575035702197,62250.63,47,3.9166666666666665,-0.11269627319151448,-0.041666666666666664,7,30,0.4,4,1.0,0.0,1.0,77.0,0.0,735500.41,1.004781980874317,0.0,0.0,0.0,0.0,False,False,54.0,1,False,False,True,False,False,False,39561.693333333336,20430.126666666667,3713.7999999999997,False,3,3.8,71543.7549,62509.4066,0.0,0.1367,3.5759,2.8082,0.0,0,-0.12357479781353559,-0.050000000000000044
CUST_0163,test,,82,4,2700.0,629123.83,0.04878048780487805,0.004291682926714126,0,7672.241829268292,8240.660035848312,21911.66,82,6.833333333333333,0.06183781413486875,0.10256410256410256,7,61,0.29508196721311475,0,18.0,18.0,1.0,27.0,1.0,507102.89,2.004359249011858,2.0,22354.93,11177.465,0.023809523809523808,False,False,44.0,0,False,False,True,False,False,False,81531.74,44076.85,9922.5,False,1,7.2,58769.5262,19283.2796,0.1937,0.0258,6.379,3.3823,0.9766,0,0.1556379745267309,0.10769230769230773
CUST_0164,val,0.0,32,4,13226.68,408781.57999999996,0.125,0.03235635030325976,0,12774.424374999999,15204.871292421056,32849.98,32,2.6666666666666665,-0.07462737674481208,0.0,7,19,0.631578947368421,5,0.0,0.0,0.0,0.0,0.0,399220.97000000003,1.0396379427083333,1.0,618.69,618.69,0.030303030303030304,False,False,65.0,0,False,False,True,False,False,False,36391.675,16078.245,294.14,False,2,2.7,29602.1514,27312.2304,0.0,0.0601,3.9012,3.0953,0.0,0,-0.16343825626856437,0.012500000000000122
CUST_0165,train,0.0,51,0,0.0,302138.69,0.0,0.0,0,5924.288039215687,6316.031323958114,15188.34,51,4.25,-0.15456943635148712,-0.17857142857142858,7,35,0.3142857142857143,1,1.0,1.0,1.0,27.0,1.0,164102.32,0.9167727374301676,3.0,1275.11,425.03666666666663,0.05555555555555555,False,False,36.0,0,False,False,True,False,False,False,9058.56,14982.56,12700.66,False,1,4.6,29365.3388,12991.8606,0.0423,0.0,5.7009,2.9281,1.0235,1,0.07616195198463768,-0.014285714285714424
CUST_0166,test,,58,0,0.0,7822617.66,0.0,0.0,0,134872.71827586208,179297.66355235124,695160.94,58,4.833333333333333,0.03554136292886768,-0.12903225806451613,20,54,0.2222222222222222,5,6.0,0.0,4.0,66.33333333333333,0.0,7808414.52,1.133955056636654,0.0,0.0,0.0,0.0,False,False,-1.0,1,False,True,False,False,False,False,304146.12799999997,132430.912,222.484,True,5,4.5,744138.3703,513124.9195,0.2357,0.0,12.9515,2.8674,5.1849,0,0.16180375801835742,-0.12903225806451618
CUST_0167,train,0.0,39,0,0.0,39903984.160000004,0.0,0.0,0,1023179.0810256412,1263234.6629672353,4090751.91,39,3.25,-0.4957117682358124,-0.30434782608695654,18,37,0.24324324324324326,11,5.0,0.0,4.0,77.0,0.0,39894432.59,0.933399606700826,0.0,0.0,0.0,0.0,False,False,-1.0,0,False,True,False,False,False,False,2562083.7275,1114328.135,435.49,True,4,5.3,4251844.6352,4299842.3238,0.2012,0.0,7.4161,2.8303,3.1903,3,-0.03829154166027684,0.3826086956521738
CUST_0168,val,0.0,60,0,0.0,579408.86,0.0,0.0,0,9656.814333333334,13897.548560717813,36554.73,60,5.0,-0.011986979365742261,0.0,7,52,0.23076923076923078,2,0.0,0.0,0.0,0.0,0.0,430583.3,0.9967206018518519,2.0,1422.06,711.03,0.03225806451612903,False,False,47.0,0,False,False,True,False,False,False,19082.016666666666,11878.443333333335,4119.203333333334,False,3,5.0,39698.1735,35217.5913,0.0,0.0,5.7811,1.5178,0.0,0,-0.18274823260316206,0.0
CUST_0169,train,0.0,67,0,0.0,376353.58999999997,0.0,0.0,0,5617.21776119403,8121.3814580135395,21952.14,67,5.583333333333333,0.039608234204946975,0.3103448275862069,9,50,0.24,3,1.0,0.0,1.0,42.0,0.0,259346.99,1.0052208914728682,1.0,170.0,170.0,0.014705882352941176,False,False,25.0,0,False,False,True,False,False,False,28896.61,21590.77,10381.08,False,1,6.3,30374.0059,22777.0129,0.027,0.0,8.1936,2.7435,1.0166,0,-0.012347842260311994,0.303448275862069
CUST_0170,test,,23,1,1000.0,452839.51000000007,0.043478260869565216,0.002208287876647512,0,19688.67434782609,18623.614505876143,38275.57,23,1.9166666666666667,0.02018180942175532,0.5555555555555556,3,16,0.75,0,0.0,0.0,0.0,0.0,0.0,445436.05,0.9920624721603564,1.0,282.53,282.53,0.041666666666666664,False,False,48.0,0,False,False,True,False,False,False,41485.86,18511.505,545.3,False,2,2.3,35599.0762,44354.6676,0.0,0.0728,3.2878,3.5365,0.0,0,-0.04712458277160113,0.5333333333333332
CUST_0171,test,,47,5,5700.0,198540.79,0.10638297872340426,0.028709465697200055,0,4224.272127659575,6514.289444485113,15696.64,47,3.9166666666666665,-0.025219381896324878,-0.041666666666666664,6,30,0.4,3,0.0,0.0,0.0,0.0,0.0,182507.81,0.9973104371584699,4.0,1129.46,282.365,0.0784313725490196,False,False,68.0,0,False,False,True,False,False,False,32161.96,15076.63,1257.14,False,1,3.8,19251.0995,14156.4953,0.0,0.1146,5.2676,2.6308,0.0,0,0.1488832547644849,-0.050000000000000044
CUST_0172,train,0.0,75,3,1700.0,890491.3099999999,0.04,0.0019090584949110847,0,11873.217466666665,22015.043789418556,62507.14,75,6.25,-0.010118817735808552,-0.17073170731707318,9,54,0.2222222222222222,4,0.0,0.0,0.0,0.0,0.0,732328.69,1.0101085379310344,0.0,0.0,0.0,0.0,False,False,35.0,0,False,False,True,False,False,False,38219.090000000004,20334.71,4275.373333333334,False,3,5.7,83739.6384,52440.4877,0.0,0.031,4.1143,2.4939,0.0,0,0.12274153912923336,-0.1658536585365853
CUST_0173,train,0.0,60,0,0.0,1966230.78,0.0,0.0,0,32770.513,65231.84312148756,165597.44,60,5.0,-0.0049781216127100895,-0.06451612903225806,10,37,0.32432432432432434,4,2.0,0.0,2.0,39.5,0.0,1945529.94,0.9966854200819671,1.0,84.0,84.0,0.01639344262295082,False,False,56.0,0,False,False,True,False,False,False,73608.126,32322.234000000004,366.506,False,5,4.8,144106.0161,201423.2699,0.0341,0.0,6.4032,3.4652,0.8751,0,-0.12270322125646597,-0.07096774193548396
CUST_0174,train,0.0,54,2,1200.0,193975.63999999998,0.037037037037037035,0.006186343811006372,0,3592.141481481481,6184.172785265047,15338.68,54,4.5,0.009708317403876824,0.07692307692307693,6,31,0.3870967741935484,2,0.0,0.0,0.0,0.0,0.0,180591.78,0.9977446408839779,0.0,0.0,0.0,0.0,False,False,51.0,0,False,False,True,False,False,False,31884.31,14969.71,1273.01,False,1,4.7,16417.0276,14740.4335,0.0,0.0679,6.6522,3.5397,0.0,0,0.0205437213075522,0.08461538461538473
CUST_0175,train,0.0,56,3,2400.0,362999.27,0.05357142857142857,0.006611583543955887,0,6482.129821428572,11536.815232149247,29239.51,56,4.666666666666667,0.006503572053384035,0.07407407407407407,9,39,0.3076923076923077,3,1.0,0.0,1.0,62.0,0.0,340219.19,1.0035964306784662,2.0,565.19,282.595,0.034482758620689655,False,False,40.0,0,False,False,True,False,False,False,30755.17,14210.035,963.955,False,2,4.8,28669.3447,22858.0928,0.0354,0.0248,5.3378,2.7312,0.9427,0,-0.049169285398621976,0.06666666666666662
CUST_0176,val,0.0,37,1,200.0,95177.66999999998,0.02702702702702703,0.0021013332223829397,0,2572.369459459459,3017.647653692033,6956.38,37,3.0833333333333335,-0.0896304012717374,-0.3181818181818182,5,21,0.5714285714285714,2,0.0,0.0,0.0,0.0,0.0,82279.1,0.9913144578313253,0.0,0.0,0.0,0.0,False,False,19.0,0,False,False,True,False,False,False,7087.7,3406.29,373.385,False,2,2.5,6386.4183,6446.7972,0.0,0.0669,3.1161,3.1701,0.0,0,-0.23088560383448142,-0.3181818181818182
CUST_0177,test,,58,0,0.0,414716.27,0.0,0.0,0,7150.28051724138,9979.948827783308,26654.1,58,4.833333333333333,0.21817330993404727,0.07142857142857142,7,40,0.275,1,0.0,0.0,0.0,0.0,0.0,288482.9,0.9129205696202533,1.0,495.86,495.86,0.01694915254237288,True,False,28.0,2,False,False,True,False,False,False,18439.56,13115.92,5863.525,False,2,5.0,34505.1825,22033.4743,0.0,0.0,3.4831,3.2876,0.0,1,0.10733743157802839,0.07142857142857136
CUST_0178,train,0.0,72,6,6400.0,218909.6,0.08333333333333333,0.02923581240840968,0,3040.411111111111,5365.109577340615,21733.97,72,6.0,-0.14520705749538187,0.05714285714285714,11,52,0.23076923076923078,3,1.0,0.0,1.0,41.0,0.0,161450.65,1.1532189285714285,6.0,3223.01,537.1683333333334,0.07692307692307693,False,False,49.0,0,False,False,True,False,False,False,16106.04,11566.2,5248.11,False,1,6.2,16340.3881,22525.3757,0.0242,0.0781,5.5236,2.9127,1.0357,0,-0.169299934064113,0.06285714285714294
CUST_0179,test,,98,13,49500.0,2390610.11,0.1326530612244898,0.02070601132026502,1,24393.980714285713,22801.492108237228,71942.14,98,8.166666666666666,-0.5598449109049527,-0.41935483870967744,12,73,0.6575342465753424,8,50.0,0.0,3.0,67.28,0.0,948005.26,0.3119464494899638,1.0,15146.74,15146.74,0.010101010101010102,False,False,58.0,0,False,False,False,True,False,False,22809.6975,19464.3275,10979.13,True,4,6.0,128696.0577,82472.6973,0.2711,0.1497,6.0381,2.4688,1.8779,0,-0.5348243153465334,-0.41935483870967744
CUST_0180,test,,40,6,47100.0,758218.2,0.15,0.06211932132465298,2,18955.454999999998,15963.328875586165,46535.98,40,3.3333333333333335,5.58534129464922,6.0,10,29,0.3103448275862069,3,3.0,1.0,2.0,34.0,0.3333333333333333,562858.43,1.0,1.0,18215.81,18215.81,0.024390243902439025,False,False,49.0,0,False,False,False,True,False,False,112972.69,77300.61,32409.36,False,1,5.8,102724.8156,45054.4247,0.0781,0.1584,9.2417,3.0651,1.5707,3,5.166057098781642,5.96
CUST_0181,train,0.0,70,2,2200.0,703529.82,0.02857142857142857,0.0031270884864553435,0,10050.426,16806.351652172874,46671.55,70,5.833333333333333,-0.025117365093302497,-0.05555555555555555,9,55,0.21818181818181817,3,0.0,0.0,0.0,0.0,0.0,587877.21,1.084644298892989,0.0,0.0,0.0,0.0,False,False,46.0,0,False,False,True,False,False,False,45486.035,24039.04,4901.88,False,2,5.7,60710.7071,48007.6982,0.0,0.0658,5.0359,2.0611,0.0,0,0.022528266432516642,-0.04999999999999997
CUST_0182,train,0.0,38,3,1700.0,435627.31,0.07894736842105263,0.0039024183309352206,0,11463.87657894737,16372.316261003525,35888.66,38,3.1666666666666665,0.02437918167139008,0.5333333333333333,6,29,0.41379310344827586,3,0.0,0.0,0.0,0.0,0.0,422848.76,0.9879643925233645,0.0,0.0,0.0,0.0,False,False,70.0,0,False,False,True,False,False,False,39561.475,17744.4,625.325,False,2,3.8,32386.4435,28305.2801,0.0,0.083,5.5422,2.5389,0.0,0,-0.0969926749113588,0.5199999999999999
CUST_0183,test,,69,3,5200.0,402002.19999999995,0.043478260869565216,0.012935252593145014,0,5826.118840579709,8821.14251151435,24733.56,69,5.75,0.038573245890852134,0.3,9,45,0.26666666666666666,4,1.0,0.0,1.0,49.0,0.0,289293.65,0.9941362542955328,3.0,554.65,184.88333333333333,0.041666666666666664,False,False,55.0,0,False,False,True,False,False,False,17575.78,12025.545,5041.485,False,2,6.5,30132.9695,24503.0007,0.0246,0.064,7.6755,2.8052,1.0157,0,-0.0831652347880924,0.3
CUST_0184,train,0.0,59,0,0.0,10113429.139999999,0.0,0.0,0,171414.05322033897,312939.4022103083,1366207.8,59,4.916666666666667,0.018626946537819343,0.034482758620689655,24,50,0.22,11,11.0,0.0,5.0,73.72727272727273,0.0,10035047.83,1.0660839084245193,2.0,1405.78,702.89,0.03278688524590164,False,False,-1.0,0,False,True,False,False,False,False,643575.0366666667,281538.7833333333,1982.0833333333333,True,3,5.0,833426.2459,483860.6908,0.2365,0.0,16.8516,3.5428,3.7587,0,-0.001895407797006747,0.03448275862068972
