customer_id,customer_type,registration_date,age,nationality,residency_country,occupation_category,declared_annual_income,declared_annual_turnover,num_accounts,kyc_risk_rating,pep_status,sanctions_screening_flag,industry_code,suspicious_activity_confirmed,split
CUST_0269,personal,2022-10-27,40.0,DK,DK,engineering,748000.0,,1,low,False,False,,0.0,train
CUST_0270,personal,2015-12-12,31.0,DE,DK,education,403000.0,,1,low,False,False,,0.0,train
CUST_0271,personal,2022-10-12,33.0,DK,DK,finance,427000.0,,1,low,False,False,,,test
CUST_0272,personal,2016-04-20,53.0,TZ,DK,IT,428000.0,,3,medium,False,False,,0.0,val
CUST_0273,personal,2021-03-05,74.0,DK,DK,retired,389000.0,,2,low,False,False,,,test
CUST_0274,sole_trader,2022-10-28,39.0,PL,DK,trade,648000.0,3051000.0,4,low,False,False,S96,,test
CUST_0275,personal,2020-05-29,39.0,DK,DK,management,572000.0,,2,low,False,False,,,test
CUST_0276,personal,2016-12-11,38.0,DK,DK,education,274000.0,,2,low,False,False,,,test
CUST_0277,personal,2018-05-09,73.0,DK,DK,retired,327000.0,,1,low,False,False,,0.0,val
CUST_0278,personal,2019-09-24,53.0,DK,DK,self_employed,309000.0,,3,low,False,False,,0.0,val
CUST_0279,personal,2014-06-25,48.0,DK,DK,creative,462000.0,,1,low,False,False,,,test
CUST_0280,personal,2018-11-15,45.0,DK,DK,engineering,256000.0,,1,low,False,False,,,test
CUST_0281,personal,2008-03-13,44.0,DK,DK,finance,561000.0,,2,low,False,False,,0.0,val
CUST_0282,personal,2022-08-18,37.0,DK,DK,healthcare,485000.0,,3,low,False,False,,0.0,train
CUST_0283,personal,2019-05-21,56.0,DK,DK,engineering,370000.0,,1,low,False,False,,,test
CUST_0284,personal,2008-10-15,80.0,DK,DK,retired,234000.0,,1,low,False,False,,0.0,train
CUST_0285,personal,2017-03-01,27.0,DK,DK,student,129000.0,,2,low,False,False,,0.0,train
CUST_0286,personal,2022-06-06,36.0,DK,DK,public_sector,534000.0,,2,low,False,False,,0.0,train
CUST_0287,personal,2018-01-08,58.0,SE,DK,education,613000.0,,2,low,False,False,,0.0,train
CUST_0288,personal,2020-10-27,84.0,DK,DK,retired,229000.0,,2,low,False,False,,0.0,train
CUST_0289,personal,2017-02-05,32.0,DK,DK,IT,724000.0,,2,low,False,False,,,test
CUST_0290,sole_trader,2010-06-21,32.0,LV,DK,IT,209000.0,,2,low,False,False,,0.0,train
CUST_0291,personal,2023-10-27,62.0,DK,DK,management,385000.0,,2,low,False,False,,,test
CUST_0292,personal,2020-12-23,67.0,DK,DK,legal,1301000.0,,5,low,False,False,,0.0,val
CUST_0293,personal,2022-02-22,33.0,DK,DK,healthcare,206000.0,,1,low,False,False,,0.0,train
CUST_0294,sole_trader,2020-05-09,51.0,DK,DK,consulting,271000.0,,1,low,False,False,,0.0,train
CUST_0295,personal,2018-02-16,43.0,DK,DK,finance,784000.0,,5,low,False,False,,,test
CUST_0296,personal,2018-02-08,27.0,DE,DK,consulting,259000.0,,2,low,False,False,,,test
CUST_0297,corporate,2014-10-05,,DK,DK,,,25362000.0,2,low,False,False,G46,0.0,train
CUST_0298,corporate,2023-10-31,,DK,DK,,,3226000.0,5,medium,False,False,H52,0.0,train
CUST_0299,SME,2023-02-07,32.0,LT,DK,retail,255000.0,2291000.0,2,low,False,False,H49,0.0,train
CUST_0300,corporate,2022-11-03,,DK,DK,,,28811000.0,4,medium,False,False,H52,0.0,train
CUST_0301,personal,2013-11-10,33.0,DK,DK,healthcare,715000.0,,1,low,False,False,,0.0,train
CUST_0302,personal,2022-08-07,70.0,DK,DK,retired,274000.0,,1,low,False,False,,0.0,val
CUST_0303,personal,2020-07-24,83.0,DK,DK,retired,258000.0,,2,low,False,False,,,test
CUST_0304,personal,2019-05-22,46.0,DK,DK,self_employed,545000.0,,3,low,False,False,,0.0,train
CUST_0305,personal,2020-09-24,22.0,DK,DK,student,153000.0,,1,low,False,False,,0.0,train
CUST_0306,personal,2016-03-16,47.0,DK,DK,finance,494000.0,,1,low,False,False,,0.0,val
CUST_0307,SME,2020-01-17,65.0,DK,DK,self_employed,393000.0,4435000.0,3,low,False,False,S96,0.0,train
CUST_0308,personal,2018-11-02,30.0,DK,DK,management,518000.0,,3,low,False,False,,,test
CUST_0309,personal,2023-11-09,30.0,DK,DK,healthcare,746000.0,,1,low,False,False,,,test
CUST_0310,personal,2023-05-01,20.0,DK,DK,student,155000.0,,2,low,False,False,,,test
CUST_0311,personal,2023-11-05,21.0,DK,DK,student,87000.0,,2,low,False,False,,,test
CUST_0312,personal,2012-08-14,51.0,DE,DE,education,499000.0,,1,low,False,False,,0.0,train
CUST_0313,sole_trader,2018-08-10,33.0,DK,DK,hospitality,333000.0,,1,low,False,False,,0.0,train
CUST_0314,personal,2016-10-22,40.0,DK,DK,healthcare,231000.0,,2,low,False,False,,0.0,val
CUST_0315,personal,2023-08-15,60.0,DK,DK,finance,621000.0,,2,low,False,False,,,test
CUST_0316,personal,2012-08-05,58.0,DK,DK,finance,278000.0,,2,low,False,False,,,test
CUST_0317,SME,2023-06-09,42.0,DK,DK,trade,486000.0,2158000.0,4,low,False,False,G47,0.0,train
CUST_0318,personal,2017-10-24,56.0,SE,DK,engineering,640000.0,,3,low,False,False,,,test
CUST_0319,personal,2021-07-06,39.0,DE,DK,finance,1476000.0,,4,low,False,False,,0.0,train
CUST_0320,personal,2021-09-19,45.0,DK,DK,management,2149000.0,,2,low,False,False,,0.0,train
CUST_0321,personal,2023-08-16,21.0,DK,DK,student,121000.0,,1,low,False,False,,0.0,train
CUST_0322,personal,2019-08-06,60.0,DK,DK,engineering,715000.0,,2,low,False,False,,0.0,train
CUST_0323,personal,2023-10-24,83.0,DK,DK,retired,236000.0,,2,low,False,False,,,test
CUST_0324,sole_trader,2017-07-15,30.0,BR,DK,consulting,463000.0,,1,low,False,False,,0.0,train
CUST_0325,sole_trader,2018-10-26,42.0,AT,DK,retail,528000.0,4227000.0,4,low,False,False,G47,0.0,train
CUST_0326,corporate,2020-04-21,,DK,DK,,,36636000.0,4,low,False,False,M69,0.0,val
CUST_0327,personal,2022-09-10,74.0,DK,DK,retired,431000.0,,1,low,False,False,,0.0,val
CUST_0328,sole_trader,2020-03-17,38.0,DK,DK,hospitality,413000.0,1159000.0,3,low,False,False,F41,0.0,val
CUST_0329,personal,2022-10-02,52.0,DK,DK,education,385000.0,,1,low,False,False,,0.0,train
CUST_0330,SME,2019-05-13,37.0,DK,DK,trade,853000.0,2108000.0,4,low,False,False,F41,0.0,val
CUST_0331,personal,2017-03-01,30.0,ES,DK,engineering,665000.0,,1,low,False,False,,,test
CUST_0332,sole_trader,2022-04-11,48.0,DK,DK,trade,856000.0,1302000.0,3,low,False,False,G46,0.0,train
CUST_0333,personal,2023-07-21,38.0,ES,DK,consulting,288000.0,,1,low,False,False,,1.0,train
CUST_0334,personal,2014-04-06,43.0,DK,DK,management,199000.0,,1,low,False,False,,0.0,val
CUST_0335,SME,2023-11-14,52.0,DK,DK,trade,600000.0,1878000.0,3,low,False,False,G46,0.0,train
CUST_0336,personal,2018-05-14,29.0,DE,DK,finance,480000.0,,1,low,False,False,,0.0,train
CUST_0337,SME,2022-05-20,43.0,DK,DK,retail,621000.0,1623000.0,2,low,False,False,H49,,test
CUST_0338,personal,2015-06-06,42.0,DK,DK,public_sector,416000.0,,3,high,True,False,,0.0,train
CUST_0339,personal,2021-06-24,57.0,DK,DK,finance,2168000.0,,5,low,False,False,,0.0,train
CUST_0340,personal,2022-09-26,37.0,DK,DK,IT,271000.0,,2,low,False,False,,0.0,train
CUST_0341,personal,2023-06-13,28.0,DK,DK,finance,423000.0,,2,low,False,False,,0.0,train
CUST_0342,corporate,2017-10-28,,VN,DK,,,16142000.0,4,medium,False,False,M70,0.0,val
CUST_0343,personal,2023-05-11,69.0,DK,DK,retired,308000.0,,2,low,False,False,,0.0,val
CUST_0344,corporate,2014-01-30,,DK,DK,,,22599000.0,4,medium,False,False,G46,0.0,train
CUST_0345,corporate,2021-09-26,,DK,DK,,,23260000.0,4,low,False,False,C28,,test
CUST_0346,personal,2023-04-02,44.0,DK,DK,self_employed,1195000.0,,3,low,False,False,,,test
CUST_0347,personal,2005-01-01,47.0,DK,DK,engineering,653000.0,,3,low,False,False,,0.0,train
CUST_0348,personal,2019-11-29,73.0,DK,DK,retired,426000.0,,2,low,False,False,,0.0,train
CUST_0349,personal,2020-08-19,35.0,DK,DK,public_sector,701000.0,,3,low,False,False,,0.0,train
CUST_0350,sole_trader,2023-09-09,40.0,GR,DK,self_employed,363000.0,2393000.0,4,low,False,False,G47,0.0,train
CUST_0351,personal,2023-08-05,34.0,DK,DK,IT,705000.0,,1,low,False,False,,0.0,train
CUST_0352,personal,2010-01-29,84.0,DK,DK,retired,287000.0,,2,low,False,False,,0.0,train
CUST_0353,personal,2017-07-09,67.0,DK,DK,retired,152000.0,,2,low,False,False,,,test
CUST_0354,personal,2020-08-08,21.0,CN,DK,student,147000.0,,2,low,False,False,,,test
CUST_0355,personal,2015-07-01,65.0,DK,DK,retired,438000.0,,1,low,False,False,,,test
CUST_0356,corporate,2023-09-29,,DK,DK,,,8858000.0,5,medium,False,False,M70,0.0,train
CUST_0357,sole_trader,2023-03-14,,DK,DK,trade,,31583000.0,5,low,False,False,H52,0.0,train
CUST_0358,personal,2018-10-21,26.0,DK,DK,student,91000.0,,1,low,False,False,,,test
CUST_0359,personal,2005-01-01,84.0,DK,DK,retired,212000.0,,1,low,False,False,,,test
CUST_0360,personal,2023-07-09,59.0,DE,DK,legal,1919000.0,,5,low,False,False,,,test
CUST_0361,personal,2015-05-23,46.0,DK,DK,public_sector,391000.0,,2,low,False,False,,,test
CUST_0362,personal,2023-05-13,40.0,DK,DK,public_sector,656000.0,,2,low,False,False,,0.0,val
CUST_0363,personal,2010-07-26,41.0,DK,DK,management,555000.0,,3,low,False,False,,,test
CUST_0364,sole_trader,2023-02-14,52.0,IT,DK,hospitality,397000.0,638000.0,3,low,False,False,S96,0.0,train
CUST_0365,personal,2020-03-21,24.0,DK,DK,student,56000.0,,1,low,False,False,,0.0,val
CUST_0366,corporate,2020-05-03,,DK,DK,,,48071000.0,3,medium,False,False,J62,0.0,train
CUST_0367,SME,2023-07-28,53.0,BG,DK,hospitality,326000.0,2881000.0,4,medium,False,False,G47,,test
CUST_0368,personal,2023-11-10,49.0,DK,DK,engineering,500000.0,,2,low,False,False,,0.0,train
CUST_0369,personal,2019-01-26,33.0,DE,DK,self_employed,268000.0,,2,low,False,False,,0.0,val
CUST_0370,corporate,2007-06-12,,DK,DK,,,20901000.0,5,low,False,False,H52,0.0,train
CUST_0371,personal,2023-05-19,51.0,DK,DK,finance,456000.0,,3,low,False,False,,0.0,train
CUST_0372,personal,2020-06-20,61.0,DK,DK,healthcare,408000.0,,3,low,False,False,,,test
CUST_0373,personal,2018-01-04,40.0,DK,DK,public_sector,372000.0,,2,low,False,False,,,test
CUST_0374,personal,2013-12-01,50.0,RO,DK,management,610000.0,,1,medium,False,False,,0.0,val
CUST_0375,personal,2015-12-03,45.0,DK,DK,healthcare,524000.0,,1,low,False,False,,0.0,train
CUST_0376,personal,2012-12-16,60.0,DK,DK,legal,1144000.0,,4,low,False,False,,,test
CUST_0377,personal,2016-01-17,24.0,DK,DK,student,101000.0,,2,low,False,False,,0.0,train
CUST_0378,personal,2021-10-20,58.0,PL,DK,finance,399000.0,,3,low,False,False,,,test
CUST_0379,sole_trader,2020-06-07,31.0,DK,DK,self_employed,407000.0,672000.0,3,low,False,False,H49,,test
CUST_0380,personal,2007-12-21,72.0,DK,DK,retired,129000.0,,1,low,False,False,,0.0,train
CUST_0381,personal,2023-05-02,71.0,DK,DK,self_employed,1498000.0,,2,low,False,False,,,test
CUST_0382,corporate,2005-01-01,,DK,DK,,,31581000.0,2,low,False,False,M69,0.0,val
CUST_0383,personal,2021-09-13,21.0,DK,DK,student,132000.0,,2,low,False,False,,,test
CUST_0384,personal,2023-12-31,30.0,BG,DK,finance,363000.0,,3,medium,False,False,,0.0,train
CUST_0385,personal,2021-09-22,24.0,DK,DK,consulting,222000.0,,1,low,False,False,,,test
CUST_0386,sole_trader,2010-01-22,57.0,DK,DK,retail,666000.0,3426000.0,2,low,False,False,F41,0.0,val
CUST_0387,personal,2023-11-21,25.0,DK,DK,IT,269000.0,,1,low,False,False,,0.0,train
CUST_0388,personal,2018-08-25,28.0,DK,DK,engineering,741000.0,,3,low,False,False,,,test
CUST_0389,sole_trader,2023-03-17,45.0,ES,DK,self_employed,491000.0,,1,low,False,False,,0.0,train
CUST_0390,sole_trader,2022-07-09,42.0,PL,DK,hospitality,549000.0,2777000.0,2,low,False,False,F41,0.0,train
CUST_0391,personal,2013-10-06,54.0,DK,DK,engineering,281000.0,,2,low,False,False,,0.0,val
CUST_0392,personal,2017-08-16,76.0,DK,DK,retired,297000.0,,2,low,False,False,,0.0,train
CUST_0393,sole_trader,2022-08-21,48.0,DK,DK,retail,274000.0,1252000.0,2,low,False,False,I56,,test
CUST_0394,personal,2022-11-07,43.0,DK,DK,education,714000.0,,3,low,False,False,,0.0,val
CUST_0395,personal,2023-06-20,20.0,LT,DK,student,88000.0,,1,low,False,False,,0.0,val
CUST_0396,corporate,2020-05-19,,DK,DK,,,6159000.0,5,low,False,False,M70,0.0,train
CUST_0397,personal,2008-03-26,53.0,GB,DK,public_sector,559000.0,,3,low,False,False,,0.0,train
CUST_0398,personal,2020-10-14,19.0,HU,DK,student,182000.0,,2,low,False,False,,0.0,val
CUST_0399,sole_trader,2022-12-02,22.0,DK,DK,hospitality,139000.0,,2,low,False,False,,,test
CUST_0400,sole_trader,2020-08-27,37.0,SE,DK,hospitality,412000.0,,2,low,False,False,,0.0,val
CUST_0401,personal,2018-08-21,75.0,SE,DK,finance,2738000.0,,5,low,False,False,,,test
CUST_0402,corporate,2016-08-23,,SE,DK,,,15133000.0,3,low,False,False,K64,0.0,train
CUST_0403,personal,2021-11-30,32.0,DE,DK,management,316000.0,,2,low,False,False,,,test
CUST_0404,personal,2015-01-01,24.0,DK,DK,consulting,343000.0,,1,low,False,False,,0.0,train
CUST_0405,personal,2009-01-01,30.0,DK,DK,consulting,230000.0,,2,low,False,False,,0.0,train
CUST_0406,personal,2020-04-21,32.0,DK,DK,education,485000.0,,3,low,False,False,,,test
CUST_0407,personal,2017-01-28,27.0,DK,DK,IT,476000.0,,3,low,False,False,,1.0,train
CUST_0408,personal,2020-10-17,41.0,DK,DK,management,485000.0,,2,low,False,False,,0.0,train
CUST_0409,personal,2016-08-29,29.0,HU,DK,IT,281000.0,,1,low,False,False,,0.0,val
CUST_0410,SME,2022-06-01,55.0,DK,DK,hospitality,582000.0,1512000.0,2,low,False,False,S96,0.0,train
CUST_0411,SME,2023-04-13,41.0,DK,DK,self_employed,347000.0,4056000.0,3,low,False,False,G47,,test
CUST_0412,personal,2022-02-13,62.0,DE,DK,public_sector,476000.0,,2,low,False,False,,,test
CUST_0413,personal,2019-10-24,29.0,DK,DK,consulting,435000.0,,2,low,False,False,,,test
CUST_0414,personal,2017-09-05,29.0,DK,DK,engineering,389000.0,,1,low,False,False,,0.0,val
CUST_0415,personal,2023-11-28,40.0,LT,DK,healthcare,399000.0,,1,low,False,False,,0.0,val
CUST_0416,personal,2020-10-13,45.0,DK,DK,engineering,263000.0,,2,low,False,False,,,test
CUST_0417,corporate,2023-11-02,,DK,DK,,,42598000.0,2,low,False,False,G46,0.0,train
CUST_0418,sole_trader,2021-08-31,32.0,DK,DK,trade,526000.0,,2,low,False,False,,0.0,train
CUST_0419,personal,2021-01-06,64.0,DK,DK,legal,1904000.0,,4,low,False,False,,0.0,train
CUST_0420,SME,2022-11-07,56.0,KE,KE,trade,783000.0,3872000.0,3,medium,False,False,G47,,test
CUST_0421,personal,2023-05-07,62.0,DK,DK,IT,259000.0,,3,low,False,False,,,test
CUST_0422,personal,2023-05-05,35.0,DK,DK,management,390000.0,,1,low,False,False,,0.0,train
CUST_0423,personal,2021-01-09,37.0,DK,DK,public_sector,306000.0,,2,low,False,False,,,test
CUST_0424,sole_trader,2020-02-25,30.0,DK,DK,hospitality,378000.0,1427000.0,4,low,False,False,S96,,test
CUST_0425,corporate,2017-06-25,,DK,DK,,,49483000.0,4,low,False,False,G46,,test
CUST_0426,personal,2012-08-17,39.0,DE,DK,education,463000.0,,3,low,False,False,,0.0,val
CUST_0427,personal,2013-10-09,44.0,DK,DK,IT,383000.0,,1,low,False,False,,,test
CUST_0428,personal,2010-07-26,47.0,DK,DK,education,326000.0,,2,low,False,False,,,test
CUST_0429,corporate,2013-02-25,,DK,DK,,,7875000.0,5,medium,False,False,G46,,test
CUST_0430,personal,2017-12-28,36.0,DK,DK,legal,2646000.0,,4,low,False,False,,0.0,train
CUST_0431,sole_trader,2010-04-17,,DK,DK,retail,,15206000.0,2,low,False,False,C28,0.0,val
CUST_0432,sole_trader,2023-10-21,25.0,DK,DK,self_employed,466000.0,2130000.0,4,low,False,False,S96,,test
CUST_0433,sole_trader,2023-08-13,24.0,DK,DK,IT,564000.0,,3,low,False,False,,0.0,train
CUST_0434,personal,2020-10-08,48.0,PL,DK,education,443000.0,,2,low,False,False,,,test
CUST_0435,personal,2018-10-16,46.0,DK,DK,healthcare,547000.0,,1,low,False,False,,0.0,val
CUST_0436,personal,2017-12-30,53.0,DK,DK,public_sector,469000.0,,2,low,False,False,,0.0,train
CUST_0437,personal,2014-07-18,74.0,DK,DK,retired,282000.0,,2,low,False,False,,,test
CUST_0438,sole_trader,2015-12-12,41.0,DK,DK,trade,385000.0,4861000.0,2,low,False,False,G47,,test
CUST_0439,SME,2017-06-05,60.0,DK,DK,trade,571000.0,1659000.0,2,low,False,False,I56,,test
CUST_0440,sole_trader,2019-04-19,28.0,MX,DK,IT,266000.0,,2,low,False,False,,,test
CUST_0441,personal,2021-12-30,34.0,DK,DK,education,240000.0,,1,low,False,False,,0.0,train
CUST_0442,SME,2018-01-06,30.0,DK,DK,retail,397000.0,617000.0,3,low,False,False,G47,,test
CUST_0443,personal,2019-03-21,59.0,GB,GB,management,419000.0,,2,low,False,False,,,test
CUST_0444,personal,2023-08-01,32.0,GB,DK,education,571000.0,,3,low,False,False,,0.0,val
CUST_0445,sole_trader,2022-04-22,55.0,DK,DK,hospitality,731000.0,4486000.0,2,low,False,False,G46,,test
CUST_0446,personal,2021-08-25,26.0,DK,DK,finance,312000.0,,2,low,False,False,,1.0,train
CUST_0447,SME,2018-10-27,27.0,DK,DK,retail,571000.0,3185000.0,4,low,False,False,H49,0.0,train
CUST_0448,personal,2021-03-07,29.0,DK,DK,healthcare,430000.0,,2,low,False,False,,,test
CUST_0449,sole_trader,2023-10-29,55.0,DK,DK,retail,358000.0,3025000.0,4,low,False,False,F41,0.0,train
CUST_0450,personal,2023-12-26,62.0,DK,DK,finance,583000.0,,1,low,False,False,,,test
CUST_0451,personal,2019-05-25,40.0,GB,DK,creative,494000.0,,2,low,False,False,,0.0,val
CUST_0452,sole_trader,2015-07-23,25.0,DK,DK,trade,646000.0,1595000.0,3,low,False,False,G47,0.0,train
CUST_0453,personal,2020-10-31,39.0,DK,DK,public_sector,535000.0,,2,low,False,True,,,test
CUST_0454,personal,2021-02-19,34.0,DK,DK,healthcare,632000.0,,1,low,False,False,,,test
CUST_0455,personal,2019-03-14,45.0,DK,DK,finance,400000.0,,1,low,False,False,,,test
CUST_0456,personal,2021-04-29,22.0,DK,DK,creative,325000.0,,2,low,False,False,,0.0,train
CUST_0457,personal,2016-12-10,26.0,DK,DK,student,157000.0,,1,low,False,False,,0.0,val
CUST_0458,corporate,2022-08-30,,DK,DK,,,17750000.0,4,low,False,False,M69,1.0,val
CUST_0459,sole_trader,2022-01-19,34.0,DK,DK,self_employed,416000.0,780000.0,3,low,False,False,I56,,test
CUST_0460,personal,2016-12-11,79.0,DK,DK,retired,283000.0,,2,low,False,False,,,test
CUST_0461,personal,2019-12-25,62.0,DK,DK,public_sector,683000.0,,2,low,False,False,,0.0,val
CUST_0462,personal,2019-03-20,67.0,DK,DK,self_employed,1728000.0,,2,low,False,False,,1.0,val
CUST_0463,personal,2016-08-04,29.0,DK,DK,education,560000.0,,3,low,False,False,,0.0,train
CUST_0464,personal,2023-12-01,66.0,DK,DK,retired,256000.0,,1,low,False,False,,0.0,train
CUST_0465,SME,2015-01-10,39.0,DK,DK,trade,882000.0,1963000.0,2,low,False,False,S96,,test
CUST_0466,SME,2012-03-08,38.0,DK,DK,retail,378000.0,2717000.0,2,low,False,False,F41,0.0,val
CUST_0467,personal,2023-09-25,51.0,DK,DK,legal,1182000.0,,5,low,False,False,,0.0,train
CUST_0468,personal,2023-09-21,37.0,DK,DK,public_sector,389000.0,,2,low,False,False,,,test
CUST_0469,personal,2023-04-21,79.0,DK,DK,retired,278000.0,,2,low,False,False,,0.0,train
CUST_0470,personal,2022-01-27,28.0,IN,DK,student,174000.0,,2,low,False,False,,,test
CUST_0471,sole_trader,2022-07-13,23.0,VN,DK,trade,86000.0,,2,medium,False,False,,,test
CUST_0472,personal,2023-08-28,50.0,PL,DK,engineering,687000.0,,3,low,False,False,,0.0,train
CUST_0473,personal,2019-04-11,53.0,DK,DK,IT,360000.0,,2,low,False,False,,0.0,val
CUST_0474,personal,2023-05-16,46.0,SE,DK,engineering,743000.0,,2,low,False,False,,0.0,train
CUST_0475,personal,2017-03-29,30.0,DK,DK,healthcare,478000.0,,1,low,False,False,,0.0,val
CUST_0476,personal,2018-11-03,28.0,DK,DK,student,168000.0,,2,low,False,False,,0.0,val
CUST_0477,SME,2022-07-06,33.0,DK,DK,trade,440000.0,2961000.0,3,low,False,False,S96,,test
CUST_0478,sole_trader,2017-05-19,38.0,DK,DK,trade,216000.0,3089000.0,2,low,False,False,G47,0.0,train
CUST_0479,personal,2012-11-26,27.0,EE,DK,student,68000.0,,2,low,False,False,,0.0,train
CUST_0480,personal,2016-01-01,23.0,KE,DK,student,123000.0,,1,medium,False,False,,0.0,val
CUST_0481,personal,2013-06-15,59.0,DK,DK,public_sector,209000.0,,1,low,False,False,,0.0,val
CUST_0482,personal,2011-10-23,84.0,DK,DK,retired,439000.0,,1,low,False,False,,0.0,val
CUST_0483,personal,2022-05-27,35.0,DE,DK,education,206000.0,,3,low,False,False,,0.0,train
CUST_0484,personal,2015-12-30,48.0,GB,DK,finance,344000.0,,2,low,False,False,,,test
CUST_0485,personal,2017-03-23,27.0,CN,DK,student,70000.0,,2,low,False,False,,,test
CUST_0486,personal,2014-10-09,26.0,DK,DK,student,145000.0,,2,low,False,False,,,test
CUST_0487,sole_trader,2023-05-02,28.0,DK,DK,trade,652000.0,,3,low,False,False,,0.0,train
CUST_0488,personal,2017-03-30,75.0,DK,DK,retired,427000.0,,1,low,False,False,,,test
CUST_0489,personal,2015-11-11,65.0,DE,DE,retired,299000.0,,2,low,False,False,,,test
CUST_0490,sole_trader,2018-03-27,43.0,DK,DK,hospitality,877000.0,3297000.0,2,low,False,False,G46,,test
CUST_0491,SME,2021-08-19,39.0,DK,DK,self_employed,479000.0,1251000.0,2,low,False,False,F41,,test
CUST_0492,sole_trader,2021-04-10,38.0,AE,DK,retail,246000.0,2226000.0,4,medium,False,False,S96,0.0,val
CUST_0493,personal,2019-09-08,29.0,DK,DK,engineering,698000.0,,2,low,False,False,,,test
CUST_0494,corporate,2006-11-23,,DK,DK,,,16197000.0,5,low,False,False,J62,0.0,train
CUST_0495,personal,2022-08-14,87.0,DK,DK,retired,235000.0,,2,low,False,False,,0.0,train
CUST_0496,personal,2020-11-20,20.0,CO,DK,student,133000.0,,2,low,False,False,,,test
CUST_0497,SME,2020-06-02,26.0,DK,DK,self_employed,890000.0,3082000.0,4,low,False,False,G47,0.0,train
CUST_0498,personal,2023-02-08,39.0,DK,DK,education,608000.0,,1,low,False,False,,,test
CUST_0499,personal,2021-09-09,74.0,DK,DK,retired,317000.0,,2,low,False,False,,,test
CUST_0500,sole_trader,2023-12-20,27.0,DK,DK,retail,708000.0,1642000.0,2,low,False,False,G46,,test
CUST_0501,personal,2014-03-12,55.0,GB,DK,IT,257000.0,,3,low,False,False,,0.0,train
CUST_0502,personal,2021-07-04,45.0,DK,DK,self_employed,2858000.0,,2,low,False,False,,,test
CUST_0503,personal,2017-02-06,84.0,DK,DK,retired,405000.0,,1,low,False,False,,0.0,train
CUST_0504,personal,2023-01-09,72.0,DK,DK,retired,266000.0,,2,low,False,False,,0.0,train
CUST_0505,corporate,2021-12-23,,DK,DK,,,10686000.0,4,low,False,False,K64,,test
CUST_0506,personal,2022-05-27,29.0,DK,DK,management,646000.0,,2,low,False,False,,0.0,train
CUST_0507,sole_trader,2019-06-19,51.0,DK,DK,IT,236000.0,,2,low,False,False,,,test
CUST_0508,personal,2021-03-15,26.0,SE,DK,student,110000.0,,2,low,False,False,,,test
CUST_0509,personal,2019-07-02,57.0,DK,DK,finance,413000.0,,2,high,True,False,,,test
CUST_0510,personal,2022-02-01,29.0,DK,DK,engineering,729000.0,,2,low,False,False,,0.0,train
CUST_0511,personal,2019-07-30,40.0,DK,DK,creative,586000.0,,3,low,False,False,,1.0,train
CUST_0512,personal,2014-11-14,53.0,DK,DK,healthcare,258000.0,,3,low,False,False,,0.0,train
CUST_0513,personal,2019-10-04,32.0,DK,DK,education,413000.0,,1,low,False,False,,0.0,train
CUST_0514,personal,2023-08-04,36.0,VN,DK,management,493000.0,,1,medium,False,False,,0.0,train
CUST_0515,personal,2022-02-23,53.0,DK,DK,finance,359000.0,,3,low,False,False,,,test
CUST_0516,personal,2017-03-29,55.0,DK,DK,public_sector,276000.0,,3,low,False,False,,0.0,train
CUST_0517,SME,2023-01-02,65.0,DK,DK,hospitality,288000.0,1057000.0,2,low,False,False,H49,,test
CUST_0518,personal,2017-03-31,50.0,DK,DK,healthcare,294000.0,,2,low,False,False,,,test
CUST_0519,corporate,2014-03-30,,DK,DK,,,31934000.0,5,low,False,False,M69,0.0,train
CUST_0520,personal,2016-09-22,28.0,DK,DK,self_employed,560000.0,,2,low,False,False,,0.0,train
CUST_0521,personal,2021-04-23,35.0,DK,DK,finance,391000.0,,1,low,False,False,,0.0,val
CUST_0522,personal,2015-11-18,35.0,DK,DK,public_sector,463000.0,,2,low,False,False,,0.0,train
CUST_0523,sole_trader,2023-03-06,27.0,NL,DK,trade,255000.0,4735000.0,2,low,False,False,C10,0.0,train
CUST_0524,personal,2022-07-24,56.0,DK,DK,engineering,319000.0,,1,low,False,False,,0.0,train
CUST_0525,personal,2008-09-28,33.0,DK,DK,IT,717000.0,,3,low,False,False,,0.0,val
CUST_0526,personal,2022-12-21,30.0,DK,DK,engineering,261000.0,,1,low,False,False,,,test
CUST_0527,personal,2013-05-27,28.0,SE,DK,creative,413000.0,,1,low,False,False,,0.0,train
CUST_0528,corporate,2015-03-12,,DK,DK,,,47476000.0,3,low,False,False,M70,,test
CUST_0529,personal,2019-06-21,33.0,DK,DK,engineering,340000.0,,2,low,False,False,,,test
CUST_0530,sole_trader,2020-06-29,63.0,DK,DK,retail,886000.0,3615000.0,3,low,False,False,F41,0.0,train
CUST_0531,SME,2022-12-18,61.0,DK,DK,self_employed,604000.0,4727000.0,2,low,False,False,I56,,test
CUST_0532,personal,2023-04-25,45.0,DK,DK,public_sector,740000.0,,3,low,False,False,,,test
CUST_0533,sole_trader,2019-10-13,38.0,DK,DK,hospitality,684000.0,849000.0,3,low,False,False,F41,,test
CUST_0534,personal,2019-09-15,45.0,DK,DK,public_sector,417000.0,,1,low,False,False,,0.0,train
CUST_0535,personal,2019-01-11,53.0,DK,DK,management,562000.0,,3,low,False,False,,0.0,train
CUST_0536,personal,2019-08-09,81.0,DK,DK,retired,355000.0,,1,low,False,False,,0.0,train
